timestamp,token_address,token_symbol,profit_percent,buy_pool,sell_pool,buy_price,sell_price,liquidity_usd,volume_24h
2025-06-25 13:35:54,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,Fartcoin ,2.02,orca,meteora,0.007211,0.007429,62094,30687,6113,1857
2025-06-25 13:36:26,Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk,USELESS,2.19,meteora,meteora,0.000941,0.000971,105950,1194672,3571,321668
2025-06-25 13:40:21,GkyPYa7NnCFbduLknCfBfP7p8564X1VZhwZYJ6CZpump,CHILLHOUSE,2.48,meteora,meteora,0.000106,0.000110,26383,9907,121292,4153
2025-06-25 13:40:44,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,TRUMP,2.89,meteora,meteora,0.060200,0.062540,375180,477692,1448,8229
2025-06-25 13:41:22,3dk9CNre8tmv6bbNXd5F6dgkNnEzsyQ7sPhVT8kKpump,Fartcat,3.16,meteora,pumpswap,0.000006,0.000006,28806,187044,70417,568085
2025-06-25 13:45:28,PAWSEvC8zsXJVgBcVB3QRKfwd4P9FS6vbB963HsUEP6,PAWSE,4.85,meteora,vertigo,0.000063,0.000067,5240,2055281,4383,82496
2025-06-25 13:46:57,Ai3eKAWjzKMV8wRwd41nVP83yqfbAVJykhvJVPxspump,moonpig,5.19,meteora,meteora,0.000038,0.000041,15499,12841,4235,25498
2025-06-25 13:47:04,H4SFaUnxrZRoFnhBeotZnuqw4mfVtJ2nCvGrPmQupump,HOTMOM,4.53,raydium,meteora,0.000206,0.000218,8444,9256,4844,14449
2025-06-25 13:47:45,CGkRYvHnV6guL8DMadWG57qe6qUm6m3zDyGpMrcvpump,CRUISE,24.11,pumpswap,raydium,0.000005,0.000007,138546,16500,398283,25788
2025-06-25 13:48:01,71Jvq4Epe2FCJ7JFSF7jLXdNk1Wy4Bhqd9iL6bEFELvg,GOR,2.15,orca,meteora,0.000140,0.000144,24806,32797,77969,2256
2025-06-25 13:50:06,HtrmuNs4nESVg5i8gHyufDpGN5HHKqPmFfbQV9yupump,lolcoin,2.32,pumpswap,meteora,0.000023,0.000024,253821,83759,1911282,172579
2025-06-25 13:50:17,97PVGU2DzFqsAWaYU17ZBqGvQFmkqtdMywYBNPAfy8vy,STARTUP,2.40,orca,meteora,0.000088,0.000091,23771,786771,108472,1233883
2025-06-25 13:50:32,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,OSCAR,2.67,meteora,pumpswap,0.000003,0.000003,6648,94202,20554,843010
2025-06-25 13:52:13,23FH7fk4aLajVppQzr5BALeZh9fpnW8jkQevqRcgpump,GROK420,2.50,pumpswap,meteora,0.000002,0.000002,76024,5267,5676923,183103
2025-06-25 13:52:47,HLJzUzWU7eFKDCvuoJ6cQCYxkinE1cXCZjxWJWwWpump,VINE,4.15,meteora,pumpswap,0.000006,0.000006,7112,120486,17894,453309
2025-06-25 13:54:44,FtTSDNLD5mMLn3anqEQpy44cRdrtAJRrLX2MKXxfpump,retard,71.56,pumpswap,raydium,0.000019,0.000032,261406,40359,657072,7162
2025-06-25 13:55:49,HxptKywiNbHobJD4XMMBn1czMUGkdMrUkeUErQLKbonk,GOGS,6.99,raydium,meteora,0.000003,0.000004,81742,61421,154059,11687
2025-06-25 13:58:21,G2pMCBjRQHHCkE79r9KAESvdhUCieWPZvX5GRFa3jCLg,SUBY,5.25,meteora,meteora,0.000012,0.000012,5691,235403,6758,310110
2025-06-25 13:58:55,6MQpbiTC2YcogidTmKqMLK82qvE9z5QEm7EP3AEDpump,MASK,3.62,meteora,meteora,0.000083,0.000087,47011,15826,2717,19773
2025-06-25 13:59:07,G2AbNxcyXV6QiXptMm6MuQPBDJYp9AVQHTdWAV1Wpump,LORE,9.60,pumpswap,meteora,0.000008,0.000009,133060,24034,70934,5329
2025-06-25 14:04:34,5mjbjHRb327yvcWUc5WPywhCbYi32pqUqxPUCtpipBLV,RUNNIT,3.85,orca,meteora,0.000009,0.000009,18752,6915,45705,1012
2025-06-25 14:05:35,6D6ccmg71x56V5Je1Mh82MFPYL38gaZqNc2LG1XMbonk,Patchy,6.47,raydium,meteora,0.000007,0.000007,108007,13830,596667,45538
2025-06-25 14:09:40,DiZZY2UQ2HSVsFDF6jADc6YYATiTfnQFw4Be1udRZmaY,DIZZY,3.23,meteora,vertigo,0.000039,0.000041,69245,325641,70501,301834
2025-06-25 14:11:49,GkyPYa7NnCFbduLknCfBfP7p8564X1VZhwZYJ6CZpump,CHILLHOUSE,2.19,pumpswap,meteora,0.000107,0.000110,985944,9907,2197916,4153
2025-06-25 14:12:13,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,TRUMP,3.10,meteora,meteora,0.060200,0.062670,375180,477583,1444,8158
2025-06-25 14:15:26,69G8CpUVZAxbPMiEBrfCCCH445NwFxH6PzVL693Xpump,xavier,3.09,meteora,raydium,0.000054,0.000056,33122,493867,9706,534291
2025-06-25 14:18:28,Ai3eKAWjzKMV8wRwd41nVP83yqfbAVJykhvJVPxspump,moonpig,2.77,meteora,meteora,0.000038,0.000040,15499,14217,4201,26825
2025-06-25 14:18:35,H4SFaUnxrZRoFnhBeotZnuqw4mfVtJ2nCvGrPmQupump,HOTMOM,4.42,raydium,meteora,0.000207,0.000218,8465,9256,4851,14449
2025-06-25 14:19:18,CGkRYvHnV6guL8DMadWG57qe6qUm6m3zDyGpMrcvpump,CRUISE,27.16,pumpswap,raydium,0.000005,0.000007,136079,16500,396070,25135
2025-06-25 14:19:37,71Jvq4Epe2FCJ7JFSF7jLXdNk1Wy4Bhqd9iL6bEFELvg,GOR,8.40,meteora,meteora,0.000132,0.000144,162103,32797,423980,2053
2025-06-25 14:20:16,5UUH9RTDiSpq6HKS6bp4NdU9PNJpXRXuiw6ShBTBhgH2,TROLL,3.34,meteora,meteora,0.000108,0.000113,153756,92057,47194,53510
2025-06-25 14:21:02,2MuDS29b6rQb9MydKLMvggST5Yqez3B6gYWitvvjc6ir,KAI,2.02,raydium,meteora,0.000038,0.000040,222841,44154,1686236,1580
2025-06-25 14:21:13,Cy1GS2FqefgaMbi45UunrUzin1rfEmTUYnomddzBpump,MOBY,3.08,raydium,meteora,0.000058,0.000060,730572,110741,246038,2933
2025-06-25 14:21:50,97PVGU2DzFqsAWaYU17ZBqGvQFmkqtdMywYBNPAfy8vy,STARTUP,3.32,meteora,meteora,0.000087,0.000090,47042,263764,5946,398829
2025-06-25 14:23:43,23FH7fk4aLajVppQzr5BALeZh9fpnW8jkQevqRcgpump,GROK420,3.21,pumpswap,meteora,0.000002,0.000002,72478,5114,5687418,183285
2025-06-25 14:25:09,fRfKGCriduzDwSudCwpL7ySCEiboNuryhZDVJtr1a1C,DUPE,2.94,orca,meteora,0.000162,0.000169,44369,132231,27208,5487
2025-06-25 14:25:36,GdZ9rwHyKcriLdbSzhtEFLe5MLs7Vk6AY1aE5ei7nsmP,AVO,2.75,orca,orca,0.000005,0.000005,7117,14377,3037,34055
2025-06-25 14:26:26,FtTSDNLD5mMLn3anqEQpy44cRdrtAJRrLX2MKXxfpump,retard,67.91,pumpswap,raydium,0.000019,0.000032,261561,40359,676782,7162
2025-06-25 14:27:31,HxptKywiNbHobJD4XMMBn1czMUGkdMrUkeUErQLKbonk,GOGS,4.58,raydium,meteora,0.000004,0.000004,82853,61421,139068,9816
2025-06-25 14:27:31,BakGV2drRTXM3h41qGgrgMWknoTmgWFHKtfrvVfLoBLV,NEXUS,4.07,meteora,meteora,0.000008,0.000009,22339,317225,428159,1968923
2025-06-25 14:27:36,xzo9Po31Z5UEFHL1LbnWcUKVSqjWAcXihZ3HaUmVqFx,xymint,10.66,meteora,meteora,0.000003,0.000003,8760,87475,70076,2040908
2025-06-25 14:27:59,tdzUKGeAchLRzpYBzmBWEGaoP7E8EQ8hPv8Eqi8pump,MEERKAT,2.38,pumpswap,meteora,0.000006,0.000006,113002,30311,6520325,228977
2025-06-25 14:28:42,3MUP3dfDk2djNqmHGvodwDcBaMqbWmEi9gt5VLdMpump,TECH,2.50,meteora,meteora,0.000012,0.000012,85434,7018,1480943,1284
2025-06-25 14:30:11,G2pMCBjRQHHCkE79r9KAESvdhUCieWPZvX5GRFa3jCLg,SUBY,4.14,meteora,meteora,0.000011,0.000012,5468,226358,6846,317995
2025-06-25 14:30:32,J27UYHX5oeaG1YbUGQc8BmJySXDjNWChdGB2Pi2TMDAq,PCULE,2.19,meteora,meteora,0.000055,0.000057,34239,63738,27772,129700
2025-06-25 14:31:00,G2AbNxcyXV6QiXptMm6MuQPBDJYp9AVQHTdWAV1Wpump,LORE,6.68,pumpswap,meteora,0.000008,0.000009,132925,24034,70576,5329
2025-06-25 14:32:55,D7Z2fUrxECBh91chmnou8u7E9Yaq7inzzcjg9G1Apump,Salary,6.83,meteora,meteora,0.000027,0.000029,20558,14935,5798,10937
2025-06-25 14:35:02,StepAscQoEioFxxWGnh2sLBDFp9d8rvKz2Yp39iDpyT,STEP,2.18,orca,orca,0.000484,0.000500,7402,251242,6891,1431
2025-06-25 14:36:33,5mjbjHRb327yvcWUc5WPywhCbYi32pqUqxPUCtpipBLV,RUNNIT,4.90,orca,meteora,0.000009,0.000009,18535,6915,46130,1012
2025-06-25 14:37:31,3VvtXwhZWzFyPZVPt5ApAsdACJFNW4XVnMKMhWcSbonk,USEFUL,13.56,raydium,meteora,0.000001,0.000001,45891,8752,63801,5237
2025-06-25 14:39:24,Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk,USELESS,3.09,meteora,meteora,0.000952,0.000991,1027330,193596,310373,13482
2025-06-25 14:39:42,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,PENGU,2.10,orca,meteora,0.000067,0.000069,33375,80134,2355,1271
2025-06-25 14:43:24,GkyPYa7NnCFbduLknCfBfP7p8564X1VZhwZYJ6CZpump,CHILLHOUSE,4.27,meteora,meteora,0.000104,0.000110,478253,9907,267221,4153
2025-06-25 14:43:51,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,TRUMP,3.09,meteora,meteora,0.060200,0.062660,375180,474358,1444,7987
2025-06-25 14:49:51,AtortPA9SVbkKmdzu5zg4jxgkR4howvPshorA9jYbonk,IKUN,3.81,raydium,meteora,0.000022,0.000023,385393,8250,1402077,3559
2025-06-25 14:50:10,H4SFaUnxrZRoFnhBeotZnuqw4mfVtJ2nCvGrPmQupump,HOTMOM,5.45,pumpswap,meteora,0.000205,0.000218,693111,9256,417062,14449
2025-06-25 14:50:50,CGkRYvHnV6guL8DMadWG57qe6qUm6m3zDyGpMrcvpump,CRUISE,24.15,pumpswap,raydium,0.000005,0.000007,137834,16500,386478,23703
2025-06-25 14:51:07,71Jvq4Epe2FCJ7JFSF7jLXdNk1Wy4Bhqd9iL6bEFELvg,GOR,4.07,meteora,meteora,0.000130,0.000137,29555,1734698,2053,1976791
2025-06-25 14:52:52,Cy1GS2FqefgaMbi45UunrUzin1rfEmTUYnomddzBpump,MOBY,3.69,raydium,meteora,0.000058,0.000060,733380,110741,239237,2223
2025-06-25 14:53:26,97PVGU2DzFqsAWaYU17ZBqGvQFmkqtdMywYBNPAfy8vy,STARTUP,3.02,meteora,orca,0.000085,0.000089,757200,23925,1266246,114053
2025-06-25 14:56:41,fRfKGCriduzDwSudCwpL7ySCEiboNuryhZDVJtr1a1C,DUPE,3.71,orca,meteora,0.000161,0.000169,44323,132231,27469,5484
2025-06-25 14:57:10,GdZ9rwHyKcriLdbSzhtEFLe5MLs7Vk6AY1aE5ei7nsmP,AVO,3.06,orca,orca,0.000005,0.000005,7117,14469,3011,33610
2025-06-25 14:58:03,FtTSDNLD5mMLn3anqEQpy44cRdrtAJRrLX2MKXxfpump,retard,57.04,meteora,raydium,0.000020,0.000032,6252,40359,10552,7162
2025-06-25 14:59:46,YN4U8xySzuyARUMTNCpMgkkek7nnh2VAkUMdMygpump,ACID,2.13,pumpswap,meteora,0.000051,0.000052,308899,317623,18073253,2454331
2025-06-25 15:02:30,G2AbNxcyXV6QiXptMm6MuQPBDJYp9AVQHTdWAV1Wpump,LORE,6.75,pumpswap,meteora,0.000008,0.000009,133173,24034,70627,5329
2025-06-25 15:04:01,5DkLaee4Ctm9v8bka1zGeuPUTbngZaznZsc1t3L4pump,ZENAI,4.39,pumpswap,meteora,0.000006,0.000007,172282,10259,652588,1122
2025-06-25 15:04:21,D7Z2fUrxECBh91chmnou8u7E9Yaq7inzzcjg9G1Apump,Salary,7.08,meteora,meteora,0.000027,0.000029,22564,15002,5977,11285
2025-06-25 15:06:36,StepAscQoEioFxxWGnh2sLBDFp9d8rvKz2Yp39iDpyT,STEP,2.01,orca,orca,0.000485,0.000500,7394,251242,6894,1431
2025-06-25 15:08:04,5mjbjHRb327yvcWUc5WPywhCbYi32pqUqxPUCtpipBLV,RUNNIT,9.16,meteora,meteora,0.000009,0.000009,256127,6915,99884,1012
2025-06-25 15:10:56,Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk,USELESS,2.94,orca,meteora,0.000945,0.000982,768792,107204,2565945,4006
2025-06-25 15:12:26,JBahfY5TSFaBooJ5N186Zd9JNvVgm9iHRJSUFT5KqNxA,RICO,4.91,pumpswap,meteora,0.000004,0.000004,131621,11721,448514,7904
2025-06-25 15:14:59,GkyPYa7NnCFbduLknCfBfP7p8564X1VZhwZYJ6CZpump,CHILLHOUSE,5.49,meteora,meteora,0.000103,0.000110,475791,9907,274627,3963
2025-06-25 15:15:22,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,TRUMP,3.09,meteora,meteora,0.060200,0.062660,375180,473676,1444,8302
2025-06-25 15:15:54,3dk9CNre8tmv6bbNXd5F6dgkNnEzsyQ7sPhVT8kKpump,Fartcat,2.83,meteora,pumpswap,0.000006,0.000007,27480,195563,68948,588308
2025-06-25 15:16:39,CkADK7xbwyyU4TUs2ExUbJcASUqawVB7ZKSr1pexbonk,DEL,6.93,meteora,raydium,0.000011,0.000011,5464,147095,15891,381943
2025-06-25 15:21:56,AtortPA9SVbkKmdzu5zg4jxgkR4howvPshorA9jYbonk,IKUN,6.70,meteora,meteora,0.000021,0.000023,25112,8250,10468,3216
2025-06-25 15:22:18,H4SFaUnxrZRoFnhBeotZnuqw4mfVtJ2nCvGrPmQupump,HOTMOM,6.03,pumpswap,meteora,0.000203,0.000218,681240,9256,417098,14449
2025-06-25 15:23:02,CGkRYvHnV6guL8DMadWG57qe6qUm6m3zDyGpMrcvpump,CRUISE,41.96,pumpswap,raydium,0.000005,0.000007,127024,16500,395699,22865
2025-06-25 15:23:20,71Jvq4Epe2FCJ7JFSF7jLXdNk1Wy4Bhqd9iL6bEFELvg,GOR,2.24,meteora,meteora,0.000123,0.000127,1636881,233894,1999084,73625
2025-06-25 15:25:30,HtrmuNs4nESVg5i8gHyufDpGN5HHKqPmFfbQV9yupump,lolcoin,8.50,meteora,meteora,0.000017,0.000019,7657,76068,2511,201851
2025-06-25 15:30:04,GY15RsMaKYaoD2PJrTCsJ5CV4yJNnN79czKgYK3zpump,FYM,3.79,pumpswap,meteora,0.000002,0.000002,60653,6775,145324,1703
2025-06-25 15:30:25,FtTSDNLD5mMLn3anqEQpy44cRdrtAJRrLX2MKXxfpump,retard,57.83,pumpswap,raydium,0.000020,0.000032,267037,40359,688331,7162
2025-06-25 15:31:04,sxv1symoD4WXjpeXCs5USFEyt8hBhmCuuptLjA8uRNy,GEM,6.94,meteora,raydium,0.000002,0.000003,7069,36246,1812,9880
2025-06-25 15:31:28,HxptKywiNbHobJD4XMMBn1czMUGkdMrUkeUErQLKbonk,GOGS,10.18,raydium,meteora,0.000003,0.000003,71808,50463,133110,8134
2025-06-25 15:32:39,3MUP3dfDk2djNqmHGvodwDcBaMqbWmEi9gt5VLdMpump,TECH,2.10,meteora,pumpswap,0.000010,0.000010,73448,150818,1507450,15455605
2025-06-25 15:34:02,G2pMCBjRQHHCkE79r9KAESvdhUCieWPZvX5GRFa3jCLg,SUBY,5.94,meteora,meteora,0.000012,0.000013,5782,233014,5622,305258
2025-06-25 15:34:32,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,RAY,2.23,orca,raydium,0.013950,0.014400,178869,6940930,16955,178142
2025-06-25 15:34:39,6MQpbiTC2YcogidTmKqMLK82qvE9z5QEm7EP3AEDpump,MASK,3.73,meteora,meteora,0.000076,0.000079,397476,45756,356158,2955
2025-06-25 15:34:51,G2AbNxcyXV6QiXptMm6MuQPBDJYp9AVQHTdWAV1Wpump,LORE,9.72,pumpswap,meteora,0.000008,0.000009,129823,24034,71710,5329
2025-06-25 15:36:30,5DkLaee4Ctm9v8bka1zGeuPUTbngZaznZsc1t3L4pump,ZENAI,6.61,pumpswap,meteora,0.000006,0.000007,168657,10259,649246,1122
2025-06-25 15:39:13,StepAscQoEioFxxWGnh2sLBDFp9d8rvKz2Yp39iDpyT,STEP,7.74,orca,orca,0.000487,0.000530,64166,7931,41196,6995
2025-06-25 15:39:20,4MeqZ8v3XbNVVX6B69XxXaymoTX6DbK8iZgaGngCbonk,lola,2.70,meteora,raydium,0.000005,0.000006,7872,122587,9682,118074
2025-06-25 15:41:03,5mjbjHRb327yvcWUc5WPywhCbYi32pqUqxPUCtpipBLV,RUNNIT,4.59,meteora,meteora,0.000009,0.000009,257295,6915,96354,1012
2025-06-25 15:42:03,3VvtXwhZWzFyPZVPt5ApAsdACJFNW4XVnMKMhWcSbonk,USEFUL,5.37,meteora,raydium,0.000001,0.000001,7256,44840,5308,64606
2025-06-25 15:44:13,Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk,USELESS,2.26,meteora,meteora,0.000951,0.000982,124606,107204,13580,3993
2025-06-25 15:46:25,DiZZY2UQ2HSVsFDF6jADc6YYATiTfnQFw4Be1udRZmaY,DIZZY,3.19,meteora,meteora,0.000040,0.000041,51251,69124,14887,75354
2025-06-25 15:48:17,GkyPYa7NnCFbduLknCfBfP7p8564X1VZhwZYJ6CZpump,CHILLHOUSE,3.29,meteora,pumpswap,0.000094,0.000098,451669,923592,294757,2276997
2025-06-25 15:48:43,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,TRUMP,3.62,meteora,orca,0.060200,0.062980,375180,81176,1444,3175
2025-06-25 15:49:58,CkADK7xbwyyU4TUs2ExUbJcASUqawVB7ZKSr1pexbonk,DEL,2.61,raydium,meteora,0.000012,0.000012,147256,5478,383374,15924
2025-06-25 15:51:13,JCBKQBPvnjr7emdQGCNM8wtE8AZjyvJgh7JMvkfYxypm,FLIPR,2.00,meteora,meteora,0.000013,0.000013,12233,20378,48005,91336
2025-06-25 15:51:57,69G8CpUVZAxbPMiEBrfCCCH445NwFxH6PzVL693Xpump,xavier,6.14,meteora,raydium,0.000056,0.000060,33570,502532,9724,550058
2025-06-25 15:53:11,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,Bonk,8.36,raydium,raydium,0.000000,0.000000,49511,79683,1893,8632
2025-06-25 15:55:08,Ai3eKAWjzKMV8wRwd41nVP83yqfbAVJykhvJVPxspump,moonpig,5.03,meteora,orca,0.000038,0.000041,15499,22204,4194,80195
2025-06-25 15:55:14,H4SFaUnxrZRoFnhBeotZnuqw4mfVtJ2nCvGrPmQupump,HOTMOM,5.51,pumpswap,meteora,0.000204,0.000218,681658,9256,417114,14449
2025-06-25 15:56:00,CGkRYvHnV6guL8DMadWG57qe6qUm6m3zDyGpMrcvpump,CRUISE,23.87,pumpswap,raydium,0.000005,0.000007,135684,16500,419800,22231
2025-06-25 15:56:22,71Jvq4Epe2FCJ7JFSF7jLXdNk1Wy4Bhqd9iL6bEFELvg,GOR,2.51,meteora,orca,0.000125,0.000130,28082,23915,1660,74915
2025-06-25 15:57:00,5UUH9RTDiSpq6HKS6bp4NdU9PNJpXRXuiw6ShBTBhgH2,TROLL,2.56,meteora,meteora,0.000104,0.000107,16693,150285,27498,62948
2025-06-25 15:57:08,pepo1CFNU2RXf7yXX7HNXazXwxsq8WrPvDHpHriwoLY,PEPO,7.87,meteora,raydium,0.000028,0.000031,354426,85923,91060,1122
2025-06-25 15:58:33,HtrmuNs4nESVg5i8gHyufDpGN5HHKqPmFfbQV9yupump,lolcoin,7.87,meteora,meteora,0.000019,0.000021,7644,85742,2912,214994
2025-06-25 15:58:44,97PVGU2DzFqsAWaYU17ZBqGvQFmkqtdMywYBNPAfy8vy,STARTUP,2.50,meteora,meteora,0.000089,0.000092,46728,275024,5057,433439
2025-06-25 16:03:11,FtTSDNLD5mMLn3anqEQpy44cRdrtAJRrLX2MKXxfpump,retard,73.15,pumpswap,raydium,0.000018,0.000032,254839,40359,687277,7162
2025-06-25 16:03:49,sxv1symoD4WXjpeXCs5USFEyt8hBhmCuuptLjA8uRNy,GEM,5.96,meteora,raydium,0.000002,0.000003,7050,36030,1809,11198
2025-06-25 16:04:10,HxptKywiNbHobJD4XMMBn1czMUGkdMrUkeUErQLKbonk,GOGS,11.85,raydium,meteora,0.000003,0.000003,71036,50463,114245,7267
2025-06-25 16:04:11,BakGV2drRTXM3h41qGgrgMWknoTmgWFHKtfrvVfLoBLV,NEXUS,4.75,meteora,meteora,0.000005,0.000006,20270,272238,364149,1895115
2025-06-25 16:05:20,3MUP3dfDk2djNqmHGvodwDcBaMqbWmEi9gt5VLdMpump,TECH,7.53,meteora,meteora,0.000011,0.000012,5098,74598,63032,1533620
2025-06-25 16:06:41,G2pMCBjRQHHCkE79r9KAESvdhUCieWPZvX5GRFa3jCLg,SUBY,3.30,meteora,meteora,0.000012,0.000013,5782,230121,5140,302973
2025-06-25 16:07:13,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,RAY,35.20,orca,raydium,0.013950,0.019000,178869,8065763,16642,176552
2025-06-25 16:07:40,G2AbNxcyXV6QiXptMm6MuQPBDJYp9AVQHTdWAV1Wpump,LORE,13.13,pumpswap,meteora,0.000007,0.000009,127994,24034,73913,5329
2025-06-25 16:09:34,D7Z2fUrxECBh91chmnou8u7E9Yaq7inzzcjg9G1Apump,Salary,4.60,meteora,meteora,0.000032,0.000033,15604,24856,13265,7829
2025-06-25 16:09:41,9Poxe5aDkt8ggFWvcYZ9AX8QBBAAdgW844cgooNCULT,CULTS,4.20,meteora,meteora,0.000003,0.000003,7654,266887,17332,161684
2025-06-25 16:13:12,5mjbjHRb327yvcWUc5WPywhCbYi32pqUqxPUCtpipBLV,RUNNIT,3.79,meteora,meteora,0.000009,0.000009,257584,6915,99989,1012
2025-06-25 16:14:08,3VvtXwhZWzFyPZVPt5ApAsdACJFNW4XVnMKMhWcSbonk,USEFUL,5.48,meteora,raydium,0.000001,0.000001,7256,44948,4986,61996
2025-06-25 16:16:08,Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk,USELESS,2.26,meteora,meteora,0.000951,0.000982,124606,107204,13580,3973
2025-06-25 16:18:13,DiZZY2UQ2HSVsFDF6jADc6YYATiTfnQFw4Be1udRZmaY,DIZZY,4.17,vertigo,meteora,0.000042,0.000044,322776,52883,301455,13150
2025-06-25 16:19:58,GkyPYa7NnCFbduLknCfBfP7p8564X1VZhwZYJ6CZpump,CHILLHOUSE,6.16,meteora,pumpswap,0.000094,0.000101,9637,939327,4280,2362991
2025-06-25 16:20:24,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,TRUMP,3.52,meteora,meteora,0.060200,0.062920,375180,469332,1444,8501
2025-06-25 16:23:10,JCBKQBPvnjr7emdQGCNM8wtE8AZjyvJgh7JMvkfYxypm,FLIPR,8.22,meteora,meteora,0.000012,0.000013,11796,259825,50988,923838
2025-06-25 16:25:14,PAWSEvC8zsXJVgBcVB3QRKfwd4P9FS6vbB963HsUEP6,PAWSE,11.72,meteora,vertigo,0.000061,0.000069,5031,2035554,4053,84207
2025-06-25 16:25:56,8Y5MwnUM19uqhnsrFnKijrmn33CmHBTUoedXtTGDpump,BASEDD,2.22,pumpswap,meteora,0.000020,0.000021,203494,8142,486302,4041
2025-06-25 16:26:50,Ai3eKAWjzKMV8wRwd41nVP83yqfbAVJykhvJVPxspump,moonpig,2.87,meteora,meteora,0.000038,0.000040,15499,13982,4194,30883
2025-06-25 16:26:57,H4SFaUnxrZRoFnhBeotZnuqw4mfVtJ2nCvGrPmQupump,HOTMOM,5.45,pumpswap,meteora,0.000205,0.000218,683188,9256,417119,14449
2025-06-25 16:27:49,CGkRYvHnV6guL8DMadWG57qe6qUm6m3zDyGpMrcvpump,CRUISE,31.49,pumpswap,raydium,0.000005,0.000007,131859,16500,418058,22050
2025-06-25 16:28:09,71Jvq4Epe2FCJ7JFSF7jLXdNk1Wy4Bhqd9iL6bEFELvg,GOR,2.83,meteora,meteora,0.000125,0.000130,28082,49192,1425,5385
2025-06-25 16:28:56,pepo1CFNU2RXf7yXX7HNXazXwxsq8WrPvDHpHriwoLY,PEPO,7.87,meteora,raydium,0.000028,0.000031,6236,85923,1774,1122
2025-06-25 16:32:31,69LjZUUzxj3Cb3Fxeo1X4QpYEQTboApkhXTysPpbpump,CODEC,2.45,meteora,pumpswap,0.000029,0.000030,22855,289224,9331,301188
2025-06-25 16:35:02,FtTSDNLD5mMLn3anqEQpy44cRdrtAJRrLX2MKXxfpump,retard,73.06,meteora,raydium,0.000018,0.000032,16144,40359,61903,7162
2025-06-25 16:36:04,HxptKywiNbHobJD4XMMBn1czMUGkdMrUkeUErQLKbonk,GOGS,11.65,raydium,meteora,0.000003,0.000003,71289,50463,111182,7058
2025-06-25 16:36:04,BakGV2drRTXM3h41qGgrgMWknoTmgWFHKtfrvVfLoBLV,NEXUS,6.23,meteora,meteora,0.000005,0.000005,18808,258003,342844,1823755
2025-06-25 16:39:51,G2AbNxcyXV6QiXptMm6MuQPBDJYp9AVQHTdWAV1Wpump,LORE,18.33,pumpswap,meteora,0.000007,0.000009,124591,24034,73969,5329
2025-06-25 16:41:44,D7Z2fUrxECBh91chmnou8u7E9Yaq7inzzcjg9G1Apump,Salary,5.04,meteora,meteora,0.000027,0.000029,22513,14708,8297,13704
2025-06-25 16:44:04,4MeqZ8v3XbNVVX6B69XxXaymoTX6DbK8iZgaGngCbonk,lola,2.24,raydium,meteora,0.000005,0.000006,120660,7993,104938,7955
2025-06-25 16:45:19,5mjbjHRb327yvcWUc5WPywhCbYi32pqUqxPUCtpipBLV,RUNNIT,6.38,meteora,meteora,0.000009,0.000009,254041,6915,99744,1012
2025-06-25 16:46:18,3VvtXwhZWzFyPZVPt5ApAsdACJFNW4XVnMKMhWcSbonk,USEFUL,5.68,meteora,raydium,0.000001,0.000001,7256,44787,4922,60936
2025-06-25 16:49:42,JBahfY5TSFaBooJ5N186Zd9JNvVgm9iHRJSUFT5KqNxA,RICO,2.35,meteora,pumpswap,0.000003,0.000003,6324,120648,8661,486520
2025-06-25 16:52:27,GkyPYa7NnCFbduLknCfBfP7p8564X1VZhwZYJ6CZpump,CHILLHOUSE,2.03,meteora,meteora,0.000094,0.000097,9637,23699,4280,148178
2025-06-25 16:52:52,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,TRUMP,3.72,meteora,meteora,0.060200,0.063040,375180,467052,1444,8560
2025-06-25 16:55:29,JCBKQBPvnjr7emdQGCNM8wtE8AZjyvJgh7JMvkfYxypm,FLIPR,2.24,meteora,meteora,0.000020,0.000021,16619,25853,62604,28529
